store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Firestone Complete Auto Care,19534,510 TAUNTON AVE,,EAST PROVIDENCE,RI,02914-1615,United States,4014382180,41.821336,-71.360254,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 06:00 PM; ,,0
Firestone Complete Auto Care,23167,10761 E COLONIAL DR,,UNION PARK,FL,32817-4472,United States,4072497707,28.569393,-81.229083,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,27901,899 S ORLANDO AVE,,WINTER PARK,FL,32789-4846,United States,4076294619,28.589454,-81.365006,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Sullivan Tire,357708,154 Connell Highway,,Newport,RI,2840,United States,4018471234,41.50761,-71.31819,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Travis Tire,785404,701 4th Street Blvd,,Tompkinsville,KY,42167,United States,2704875936,36.70674,-85.70124,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
R W Tire,407488,919 Route 206,,Bordentown,NJ,08505-1517,United States,6092981011,40.16144,-74.6997,Mon:08:30 AM - 05:30 PM; Tue:08:30 AM - 05:30 PM; Wed:08:30 AM - 05:30 PM; Thu:08:30 AM - 05:30 PM; Fri:08:30 AM - 05:30 PM; Sat:08:00 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Southern Tire Mart,751489,1411 Southland Dr.,,Gainesville,TX,76240-4664,United States,9406653433,33.6362415,-97.1597385,Mon:07:30 AM - 05:00 PM; Tue:07:30 AM - 05:00 PM; Wed:07:30 AM - 05:00 PM; Thu:07:30 AM - 05:00 PM; Fri:07:30 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
GCR TIRES & SERVICE 323,385581,200 BROADWAY,,ALBANY,NY,12204-2716,United States,5184626507,42.686153411,-73.7313385,Mon:07:30 AM - 05:00 PM; Tue:07:30 AM - 05:00 PM; Wed:07:30 AM - 05:00 PM; Thu:07:30 AM - 05:00 PM; Fri:07:30 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,24430,987 N MAIN ST,,PROVIDENCE,RI,02904-5745,United States,4015216622,41.848428,-71.404006,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,18430,854 LEE RD,,ORLANDO,FL,32810-5519,United States,4076452515,28.606951,-81.393429,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Melvin's Tire Pros,285620,45 Huling,,N. Kingstown,RI,02852-3808,United States,4012683882,41.58744,-71.45925,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
STS TIRE & AUTO CENTERS,774558,2150 ROUTE 33,,HAMILTON SQUARE,NJ,08690-1716,United States,9083564774,40.2227518104865,-74.6450806629531,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
SOMERSET TIRE SERVICE,774597,2221 ROUTE 37,,MANCHESTER TOWNSHIP,NJ,08759-0000,United States,0,40.0016004082351,-74.2902333266351,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
C.B.J. Tire & Alignment,322203,710  W. Highway 82,,Gainesville,TX,76240,United States,9406656020,33.64004,-97.15101,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
GRAHAM TRUCK TIRE CENTER LP,304711,3707 N INTERSTATE 35,,GAINESVILLE,TX,76240-1911,United States,9406655681,33.669122,-97.151362,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 5018,464457,11800 SEMINOLE BLVD,,LARGO,FL,33778-2801,United States,7275863432,27.880076,-82.787163,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
Mavis Tire Supply #011,760659,Route 6 & Miller Rd.,,Mahopac,NY,10541-0000,United States,8456282050,41.35015,-73.752975,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
San Benito Tire,487597,246 Tres Pinos Road,,Hollister,CA,95023,United States,8316375804,42.683649,-73.794136,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mavis Tire Supply #070,760602,935 Central Ave.,,Albany,NY,12205-3503,United States,5185140734,42.685928,-73.79422,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,349475,46 WASHINGTON ST,,ATTLEBORO,MA,02703-0000,United States,5083997121,41.92979,-71.353464,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 06:00 PM; ,,0
Firestone Complete Auto Care,755851,22 DOWLING VILLAGE BLVD,,NORTH SMITHFIELD,RI,02896-0000,United States,4017660233,41.97442,-71.508072,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 06:00 PM; ,,0
Firestone Complete Auto Care,4081,601 W 1ST ST,,SANFORD,FL,32771-1119,United States,4073220244,28.811692,-81.273181,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,27898,3620 E COLONIAL DR,,ORLANDO,FL,32803-5118,United States,4078980142,28.553332,-81.339157,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Sullivan Tire,323744,456 Rodman St.,,Fall River,MA,02721-4213,United States,5086744068,41.694991,-71.151843,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 08:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:30 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,17221,900 BLACK HORSE PIKE,,MOUNT EPHRAIM,NJ,08059-1815,United States,8564561773,39.8906,-75.08998,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Plaza Tire Service,307031,920 S. Main St.,,Piedmont,MO,63957-1600,United States,5733395036,37.147246,-90.700162,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
STS TIRE & AUTO CENTERS,774460,515 RTE 130 NORTH,,HIGHTSTOWN,NJ,08520-2624,United States,6094489110,40.267152,-74.543149,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
CUSTOM BANDAG INC,267080,415 MERCER ST,,HIGHTSTOWN,NJ,08520-4404,United States,6094483663,40.272414,-74.519895,Mon:07:00 AM - 05:00 PM; Tue:07:00 AM - 05:00 PM; Wed:07:00 AM - 05:00 PM; Thu:07:00 AM - 05:00 PM; Fri:07:00 AM - 05:00 PM; Sat:07:00 AM - 12:30 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 5033,251798,1000 EAST BAY DR,,LARGO,FL,33770-2531,United States,7275853811,27.916737,-82.777329,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 5001,179779,500 S MISSOURI AVE,,CLEARWATER,FL,33756-5913,United States,7274468341,27.96031,-82.787681,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
C&A Auto Service,785146,287 Route 6,,Mahopac,NY,10541-3745,United States,8456288472,41.35406,-73.74733,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
J&M Auto Repair,777802,2788 US 20,,Nassau,NY,12123-1819,United States,5187662244,42.512781,-73.568935,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,757783,229 SCHOOL ST,,MANSFIELD,MA,02048-1809,United States,5083391328,42.01673,-71.22841,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,20850,8202 LAKE UNDERHILL RD,,ORLANDO,FL,32825-3524,United States,4073820894,28.539184,-81.273899,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Melvin's Tire Pros,745361,390 George Washington Hwy.,,Smithfield,RI,02917-1922,United States,4012683882,41.717434,-71.4443,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 8019,378046,660 W CUTHBERT BLVD,,WESTMONT,NJ,08108-3642,United States,8568587892,39.902344,-75.063415,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,21709,1375 BLACKWOOD CLEMENTON RD,,CLEMENTON,NJ,08021-5661,United States,8567821558,39.803566,-75.036145,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,361,5200 ROUTE 42,,BLACKWOOD,NJ,08012-1760,United States,8562286703,39.752685,-75.046164,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,11797,690 DELSEA DR N,,GLASSBORO,NJ,08028-1448,United States,8568817474,39.718341,-75.113836,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 5023,243426,2607 GULF TO BAY BLVD,,CLEARWATER,FL,33759-4936,United States,7277962322,27.960473,-82.72845,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 5047,298239,2800 TYRONE BLVD N,,SAINT PETERSBURG,FL,33710-3040,United States,7273476400,27.795973,-82.733031,Mon:07:00 AM - 08:00 PM; Tue:07:00 AM - 08:00 PM; Wed:07:00 AM - 08:00 PM; Thu:07:00 AM - 08:00 PM; Fri:07:00 AM - 08:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
Mavis Tire Supply #009,760725,344 Kear St.,,Yorktown,NY,10598-4423,United States,9149623172,41.271023,-73.781982,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
McCarthy Tire Service,346376,1373 Indian Fields Rd.,,Feura Bush,NY,12067-0000,United States,5184398740,42.576791,-73.88467,Mon:07:00 AM - 05:00 PM; Tue:07:00 AM - 05:00 PM; Wed:07:00 AM - 05:00 PM; Thu:07:00 AM - 05:00 PM; Fri:07:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mavis Tire Supply #072,760709,1540 Fifth Ave.,,Troy,NY,12180-4107,United States,5182743289,42.72821,-73.68819,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Town Fair Tire,255076,120-134 Highland Ave.,,Seekonk,MA,02771-5824,United States,5083361301,41.800836,-71.335534,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS Store,772189,14508 E COLONIAL DR,,ORLANDO,FL,32826-0000,United States,4075056414,28.5653,-81.170003,Mon:07:00 AM - 07:00 AM; Tue:07:00 AM - 07:00 AM; Wed:07:00 AM - 07:00 AM; Thu:07:00 AM - 07:00 AM; Fri:07:00 AM - 07:00 AM; Sat:07:00 AM - 05:00 AM; Sun:09:00 AM - 04:00 AM; ,,0
Firestone Complete Auto Care,18074,4436 CURRY FORD RD,,ORLANDO,FL,32812-2702,United States,4072739730,28.524204,-81.329958,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Heavy Duty Truck Corporation,245191,1199 Jefferson Blvd.,,Warwick,RI,02886-2254,United States,4017384366,41.7157149,-71.4475317,Mon:07:00 AM - 05:00 PM; Tue:07:00 AM - 05:00 PM; Wed:07:00 AM - 05:00 PM; Thu:07:00 AM - 05:00 PM; Fri:07:00 AM - 05:00 PM; Sat:08:00 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 8016,292788,820 BALTIMORE PIKE,,SPRINGFIELD,PA,19064-2916,United States,6103287200,39.916663,-75.334302,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,1317,305 E LANCASTER AVE,,WYNNEWOOD,PA,19096-1916,United States,6106496500,39.990972,-75.261718,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,1414,244 PENN ST,,READING,PA,19602-1022,United States,6103767306,40.335405,-75.9327,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:00 AM - 05:00 PM; Sun:08:00 AM - 06:00 PM; ,,0
Village Tire,259714,232 3rd Street SW,,Cleveland,TN,37311,United States,4234797958,35.158354,-84.879082,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - CLEVELAND,776948,155 MOUSE CREEK RD NW,,CLEVELAND,TN,37312-3818,United States,4234768898,35.19791,-84.85154,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 8088,268538,2090 N BLACK HORSE PIKE,,WILLIAMSTOWN,NJ,08094-9138,United States,8568753009,39.718948,-75.022282,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,4049,7700 49TH ST N,,PINELLAS PARK,FL,33781-3440,United States,7275446601,27.841804,-82.700074,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,3972,952 PATRICIA AVE,,DUNEDIN,FL,34698-6023,United States,7277334177,28.017942,-82.775654,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mavis Tire Supply #004,760735,2085 E. Main St.,,Peekskill,NY,10566-0000,United States,9147379101,41.30333,-73.879875,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mavis Tire Supply #071,760653,745 New Loudon Rd.,,Latham,NY,12110-4017,United States,5182189043,42.742646,-73.761834,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
J-M Tire Center,780137,2880 US Rt 9,,Valatie,NY,12184-2968,United States,5186108545,42.42291,-73.68546,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Melvin's Tire Pros,745363,10 School St.,,Seekonk,MA,02771-5920,United States,5083364100,41.787713,-71.31958,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 6058,547018,2409 E SEMORAN BLVD,,APOPKA,FL,32703-5806,United States,4078809688,28.67298,-81.4664,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 04:00 PM; ,,0
Firestone Complete Auto Care,5983,5505 S SEMORAN BLVD,,ORLANDO,FL,32822-1735,United States,4073819535,28.482847,-81.310026,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Heavy Duty Truck Corporation,244487,1102 Jefferson Blvd.,,Warwick,RI,02886-2203,United States,4017323251,41.718245,-71.446848,Mon:07:30 AM - 06:00 PM; Tue:07:30 AM - 06:00 PM; Wed:07:30 AM - 06:00 PM; Thu:07:30 AM - 06:00 PM; Fri:07:30 AM - 06:00 PM; Sat:07:30 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
ROLAND'S TIRE SERVICE,336320,585 GAR HWY,,SOMERSET,MA,02726-1286,United States,5089974501,41.747957192694,-71.2076202740592,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,22594,31 W CITY LINE AVE,,BALA CYNWYD,PA,19004-3112,United States,6106689448,39.9997,-75.229708,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Custom Exhaust Shop,337341,655 E Lincoln Ave,,Myerstown,PA,17067-2218,United States,7178668753,40.383353,-76.286198,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
"Vermont Tire, Inc.",763115,1877 Williston Rd,,South Burlington,VT,05403-6005,United States,8026581333,44.461954,-73.152093,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,348050,1070 SAMS CROSSING RD,,COLUMBIA,SC,29229-9591,United States,8037883121,34.140999,-80.940575,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
